# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.4000, 0.4000, 0.3000, 0.8000, 69.0000, 91.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0144, 3.2694, 3.9626
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
0.5000, 0.4000, 0.3000, 0.8000, 69.0000, 84.0000, 0.0000, 0.0000, 1.0000, 0.0086, 0.0138, 3.2635, 3.9915
